timestamp,temperature,vibration,pressure,rotational_speed
2026-01-01 00:07:31,70.523,0.4798,29.802,1506.3
2026-01-01 00:07:32,72.927,0.5271,28.925,1493.6
2026-01-01 00:07:33,73.115,0.4586,30.325,1506.6
2026-01-01 00:07:34,70.104,0.4795,30.472,1499.6
2026-01-01 00:07:35,70.24,0.5045,31.975,1486.7
2026-01-01 00:07:36,71.614,0.5498,29.503,1502.6
2026-01-01 00:07:37,68.732,0.4698,29.786,1505.3
2026-01-01 00:07:38,70.5,0.4079,29.539,1492.5
2026-01-01 00:07:39,69.961,0.4042,30.17,1518.1
2026-01-01 00:07:40,70.471,0.437,30.305,1525.8
2026-01-01 00:07:41,68.75,0.4343,29.957,1519.4
2026-01-01 00:07:42,67.616,0.4923,30.869,1494.5
2026-01-01 00:07:43,93.275,1.0781,20.552,1515.1
2026-01-01 00:07:44,68.324,0.4649,30.789,1501.6
2026-01-01 00:07:45,69.312,0.4613,30.431,1475.3
2026-01-01 00:07:46,69.56,0.478,29.99,1513.5
2026-01-01 00:07:47,72.906,0.5661,29.748,1502.9
2026-01-01 00:07:48,71.659,0.5331,31.941,1551.9
2026-01-01 00:07:49,68.557,0.5008,29.346,1529.1
2026-01-01 00:07:50,70.522,0.4769,30.238,1514.2
2026-01-01 00:07:51,69.389,0.4783,29.4,1505.0
2026-01-01 00:07:52,69.573,0.5164,31.428,1503.3
2026-01-01 00:07:53,70.278,0.5292,30.709,1479.9
2026-01-01 00:07:54,88.318,1.3956,18.736,1465.2
2026-01-01 00:07:55,69.491,0.5018,30.41,1482.5
2026-01-01 00:07:56,71.596,0.3984,30.206,1499.0
2026-01-01 00:07:57,68.287,0.5106,29.587,1457.9
2026-01-01 00:07:58,70.01,0.5381,30.607,1489.1
2026-01-01 00:07:59,73.897,0.486,30.311,1495.0
2026-01-01 00:08:00,70.335,0.5908,30.173,1495.7
2026-01-01 00:08:01,72.15,0.4559,29.966,1486.8
2026-01-01 00:08:02,70.137,0.5109,30.345,1493.2
2026-01-01 00:08:03,70.871,0.4982,30.184,1534.5
2026-01-01 00:08:04,69.915,0.495,30.047,1513.2
2026-01-01 00:08:05,69.744,0.4943,29.487,1488.8
2026-01-01 00:08:06,68.831,0.5054,31.355,1498.6
2026-01-01 00:08:07,70.645,0.5424,29.16,1499.4
2026-01-01 00:08:08,68.723,0.5689,30.342,1484.6
2026-01-01 00:08:09,70.998,0.4999,29.744,1484.6
2026-01-01 00:08:10,71.628,0.5408,31.408,1520.2
2026-01-01 00:08:11,70.55,0.4649,29.277,1491.6
2026-01-01 00:08:12,69.571,0.5383,29.412,1478.1
2026-01-01 00:08:13,70.681,0.4619,29.224,1499.1
2026-01-01 00:08:14,69.537,0.5545,30.259,1502.4
2026-01-01 00:08:15,71.403,0.6105,28.902,1460.5
2026-01-01 00:08:16,67.253,0.4939,29.617,1499.2
2026-01-01 00:08:17,69.497,0.3904,28.278,1517.4
2026-01-01 00:08:18,67.014,0.4726,30.192,1509.0
2026-01-01 00:08:19,67.757,0.5616,29.6,1544.6
2026-01-01 00:08:20,72.046,0.5277,28.81,1525.0
2026-01-01 00:08:21,71.343,0.5124,30.868,1529.0
2026-01-01 00:08:22,68.921,0.5504,28.954,1556.0
2026-01-01 00:08:23,67.746,0.5242,30.638,1515.2
2026-01-01 00:08:24,65.553,0.5609,29.439,1503.3
2026-01-01 00:08:25,69.185,0.546,31.281,1519.5
2026-01-01 00:08:26,73.631,0.5761,30.6,1488.8
2026-01-01 00:08:27,70.652,0.5179,29.194,1502.2
2026-01-01 00:08:28,69.161,0.5453,29.266,1487.0
2026-01-01 00:08:29,70.698,0.4846,30.484,1508.0
2026-01-01 00:08:30,67.659,0.4699,29.79,1487.0
2026-01-01 00:08:31,69.554,0.5853,29.865,1486.3
2026-01-01 00:08:32,92.926,1.5407,24.941,1508.3
2026-01-01 00:08:33,69.871,0.5402,29.401,1497.2
2026-01-01 00:08:34,71.186,0.5062,30.073,1461.4
2026-01-01 00:08:35,70.517,0.4707,30.764,1470.9
2026-01-01 00:08:36,71.002,0.5005,30.647,1477.1
2026-01-01 00:08:37,68.967,0.5718,29.872,1482.3
2026-01-01 00:08:38,71.347,0.5278,29.769,1508.3
2026-01-01 00:08:39,72.443,0.4144,28.609,1504.4
2026-01-01 00:08:40,68.545,0.4892,29.155,1521.3
2026-01-01 00:08:41,68.668,0.5891,30.255,1515.1
2026-01-01 00:08:42,72.004,0.4893,29.89,1521.4
2026-01-01 00:08:43,69.713,0.41,30.06,1512.2
2026-01-01 00:08:44,72.106,0.5947,30.831,1504.2
2026-01-01 00:08:45,69.336,0.5341,29.05,1522.0
2026-01-01 00:08:46,72.183,0.4965,29.811,1518.4
2026-01-01 00:08:47,70.197,0.4814,30.151,1507.5
2026-01-01 00:08:48,70.387,0.5541,29.437,1525.4
2026-01-01 00:08:49,72.347,0.4729,31.145,1453.1
2026-01-01 00:08:50,69.457,0.5574,30.727,1494.2
2026-01-01 00:08:51,68.588,0.5271,30.232,1493.9
2026-01-01 00:08:52,69.327,0.5122,31.435,1523.1
2026-01-01 00:08:53,70.679,0.5073,28.801,1531.4
2026-01-01 00:08:54,67.651,0.4913,29.994,1471.0
2026-01-01 00:08:55,70.956,0.5523,30.293,1528.2
2026-01-01 00:08:56,69.192,0.4567,29.268,1476.6
2026-01-01 00:08:57,71.722,0.4189,30.241,1477.2
2026-01-01 00:08:58,66.409,0.5307,29.115,1495.3
2026-01-01 00:08:59,68.82,0.5316,30.552,1493.6
2026-01-01 00:09:00,67.47,0.524,30.846,1468.8
2026-01-01 00:09:01,68.761,0.5204,30.218,1513.0
2026-01-01 00:09:02,70.371,0.484,28.518,1513.6
2026-01-01 00:09:03,69.731,0.5394,29.227,1521.1
2026-01-01 00:09:04,69.62,0.4977,30.452,1491.3
2026-01-01 00:09:05,69.761,0.4756,30.017,1499.2
2026-01-01 00:09:06,70.305,0.4844,27.845,1499.4
2026-01-01 00:09:07,68.487,0.601,30.994,1533.8
2026-01-01 00:09:08,71.06,0.4133,30.109,1443.3
2026-01-01 00:09:09,70.994,0.525,29.345,1480.9
2026-01-01 00:09:10,70.578,0.416,30.796,1500.1
2026-01-01 00:09:11,70.835,0.4946,29.458,1478.3
2026-01-01 00:09:12,70.445,0.4783,29.449,1494.8
2026-01-01 00:09:13,73.053,0.3957,30.287,1497.5
2026-01-01 00:09:14,69.869,0.5195,31.425,1486.8
2026-01-01 00:09:15,69.539,0.481,31.299,1501.3
2026-01-01 00:09:16,68.87,0.395,30.288,1512.6
2026-01-01 00:09:17,68.452,0.542,30.37,1495.3
2026-01-01 00:09:18,68.133,0.5718,30.633,1490.9
2026-01-01 00:09:19,68.667,0.5745,28.994,1496.7
2026-01-01 00:09:20,69.894,0.5179,30.515,1499.9
2026-01-01 00:09:21,70.501,0.5023,29.413,1465.2
2026-01-01 00:09:22,70.077,0.5664,30.255,1509.2
2026-01-01 00:09:23,68.852,0.5841,29.818,1491.0
2026-01-01 00:09:24,71.35,0.5567,30.401,1525.2
2026-01-01 00:09:25,71.109,0.4529,30.094,1511.8
2026-01-01 00:09:26,69.761,0.5101,27.542,1523.4
2026-01-01 00:09:27,69.021,0.522,30.143,1479.8
2026-01-01 00:09:28,70.823,0.4095,30.514,1492.6
2026-01-01 00:09:29,70.282,0.5235,30.357,1475.2
2026-01-01 00:09:30,67.828,0.6136,29.918,1485.9
2026-01-01 00:09:31,69.898,0.532,31.314,1525.0
2026-01-01 00:09:32,70.393,0.5737,30.249,1529.7
2026-01-01 00:09:33,68.65,0.5091,30.35,1477.0
2026-01-01 00:09:34,93.455,0.7686,21.948,1490.8
2026-01-01 00:09:35,67.818,0.5191,30.29,1498.5
2026-01-01 00:09:36,72.004,0.4592,29.282,1511.7
2026-01-01 00:09:37,71.872,0.4518,28.049,1464.8
2026-01-01 00:09:38,69.621,0.5633,29.618,1467.9
2026-01-01 00:09:39,70.545,0.5686,30.609,1509.8
2026-01-01 00:09:40,66.385,0.4504,29.718,1461.0
2026-01-01 00:09:41,68.265,0.5484,30.641,1491.1
2026-01-01 00:09:42,69.559,0.4957,30.119,1503.2
2026-01-01 00:09:43,68.392,0.517,31.03,1508.3
2026-01-01 00:09:44,71.072,0.523,29.764,1497.2
2026-01-01 00:09:45,72.996,0.5497,30.374,1492.7
2026-01-01 00:09:46,68.235,0.5041,30.405,1516.9
2026-01-01 00:09:47,68.744,0.5705,31.201,1505.7
2026-01-01 00:09:48,70.353,0.5155,28.635,1487.1
2026-01-01 00:09:49,72.417,0.5312,29.633,1500.8
2026-01-01 00:09:50,68.166,0.4583,30.679,1507.7
2026-01-01 00:09:51,70.374,0.6079,31.237,1534.4
2026-01-01 00:09:52,72.732,0.5235,30.192,1515.7
2026-01-01 00:09:53,67.522,0.5356,29.766,1524.3
2026-01-01 00:09:54,85.708,1.1997,22.101,1487.8
2026-01-01 00:09:55,69.365,0.4589,30.695,1489.5
2026-01-01 00:09:56,69.219,0.5619,29.712,1495.3
2026-01-01 00:09:57,71.219,0.5143,30.264,1497.1
2026-01-01 00:09:58,70.362,0.4043,30.944,1479.8
2026-01-01 00:09:59,67.338,0.5519,31.512,1525.3
2026-01-01 00:10:00,70.773,0.4728,30.594,1517.7
2026-01-01 00:10:01,69.134,0.5706,30.035,1493.9
2026-01-01 00:10:02,71.912,0.4956,29.957,1512.8
2026-01-01 00:10:03,69.059,0.5102,30.446,1504.5
2026-01-01 00:10:04,69.045,0.5589,29.907,1514.4
2026-01-01 00:10:05,70.812,0.4551,30.152,1473.1
2026-01-01 00:10:06,71.144,0.4504,29.154,1497.1
2026-01-01 00:10:07,70.672,0.4902,31.038,1498.8
2026-01-01 00:10:08,67.472,0.5414,29.088,1512.5
2026-01-01 00:10:09,70.807,0.4335,29.654,1487.4
2026-01-01 00:10:10,68.449,0.4166,30.078,1450.0
2026-01-01 00:10:11,70.353,0.5412,31.593,1478.4
2026-01-01 00:10:12,67.864,0.4699,29.662,1498.8
2026-01-01 00:10:13,70.669,0.4804,29.467,1501.3
2026-01-01 00:10:14,68.79,0.4072,29.559,1533.7
2026-01-01 00:10:15,68.076,0.4661,31.327,1511.7
2026-01-01 00:10:16,71.071,0.4996,27.75,1501.6
2026-01-01 00:10:17,70.362,0.5465,29.198,1499.4
2026-01-01 00:10:18,69.079,0.4614,32.185,1522.1
2026-01-01 00:10:19,72.177,0.5829,30.473,1488.2
2026-01-01 00:10:20,69.339,0.4658,29.115,1497.2
2026-01-01 00:10:21,70.048,0.4658,29.966,1478.2
2026-01-01 00:10:22,70.403,0.5769,30.054,1528.4
2026-01-01 00:10:23,69.071,0.5106,30.677,1507.8
2026-01-01 00:10:24,70.707,0.4724,31.472,1485.8
2026-01-01 00:10:25,69.2,0.4922,30.311,1497.7
2026-01-01 00:10:26,69.383,0.5677,29.568,1510.2
2026-01-01 00:10:27,72.044,0.5733,30.63,1495.0
2026-01-01 00:10:28,68.439,0.4592,29.441,1489.3
2026-01-01 00:10:29,66.381,0.4979,29.173,1486.9
2026-01-01 00:10:30,72.416,0.5045,28.592,1506.8
2026-01-01 00:10:31,73.824,0.4507,28.748,1492.8
2026-01-01 00:10:32,69.392,0.4972,29.283,1490.9
2026-01-01 00:10:33,67.095,0.5003,29.058,1473.3
2026-01-01 00:10:34,69.534,0.557,30.251,1501.6
2026-01-01 00:10:35,69.571,0.5604,29.04,1496.4
2026-01-01 00:10:36,69.715,0.4835,27.485,1493.6
2026-01-01 00:10:37,68.33,0.4893,29.165,1504.0
2026-01-01 00:10:38,70.869,0.5332,29.623,1515.0
2026-01-01 00:10:39,70.787,0.4707,29.516,1514.0
2026-01-01 00:10:40,67.758,0.5294,31.216,1511.1
2026-01-01 00:10:41,71.049,0.4956,29.509,1495.2
2026-01-01 00:10:42,73.079,0.4515,30.705,1488.7
2026-01-01 00:10:43,79.919,1.0934,23.575,1479.1
2026-01-01 00:10:44,69.494,0.5724,29.966,1488.1
2026-01-01 00:10:45,69.787,0.4922,29.332,1500.4
2026-01-01 00:10:46,70.923,0.582,29.953,1484.3
2026-01-01 00:10:47,67.404,0.4743,29.388,1501.9
2026-01-01 00:10:48,70.247,0.5146,30.136,1480.7
2026-01-01 00:10:49,69.414,0.6196,29.811,1466.8
2026-01-01 00:10:50,72.772,0.4471,29.244,1516.4
2026-01-01 00:10:51,69.739,0.4051,30.794,1490.5
2026-01-01 00:10:52,72.502,0.5643,30.341,1483.3
2026-01-01 00:10:53,68.344,0.4587,29.642,1478.1
2026-01-01 00:10:54,70.881,0.499,30.116,1508.5
2026-01-01 00:10:55,70.479,0.4707,29.933,1527.5
2026-01-01 00:10:56,68.696,0.5134,29.306,1491.9
2026-01-01 00:10:57,70.266,0.4525,30.056,1495.7
2026-01-01 00:10:58,71.819,0.491,29.503,1521.4
2026-01-01 00:10:59,69.514,0.5225,29.244,1463.8
2026-01-01 00:11:00,67.462,0.4496,28.702,1539.3
2026-01-01 00:11:01,69.974,0.465,29.713,1548.9
2026-01-01 00:11:02,68.646,0.4826,30.454,1445.9
2026-01-01 00:11:03,69.486,0.4286,29.444,1498.0
2026-01-01 00:11:04,69.878,0.4789,32.017,1485.6
2026-01-01 00:11:05,95.597,1.4728,21.924,1494.7
2026-01-01 00:11:06,67.577,0.48,31.043,1491.6
2026-01-01 00:11:07,70.723,0.4864,30.636,1516.2
2026-01-01 00:11:08,69.216,0.499,31.482,1497.7
2026-01-01 00:11:09,66.153,0.4672,29.37,1481.8
2026-01-01 00:11:10,71.177,0.5346,27.951,1496.6
2026-01-01 00:11:11,70.409,0.5718,29.643,1510.3
2026-01-01 00:11:12,68.929,0.4768,30.447,1476.3
2026-01-01 00:11:13,68.025,0.5243,30.121,1467.1
2026-01-01 00:11:14,71.254,0.488,30.22,1539.9
2026-01-01 00:11:15,70.524,0.5183,31.057,1487.2
2026-01-01 00:11:16,73.574,0.5783,30.306,1497.3
2026-01-01 00:11:17,70.63,0.5254,30.639,1492.0
2026-01-01 00:11:18,70.582,0.4113,29.248,1511.0
2026-01-01 00:11:19,69.75,0.5227,29.124,1535.5
2026-01-01 00:11:20,71.225,0.5616,31.291,1511.6
2026-01-01 00:11:21,70.938,0.4889,30.081,1469.6
2026-01-01 00:11:22,71.878,0.5498,29.501,1472.3
2026-01-01 00:11:23,69.218,0.4655,29.503,1492.0
2026-01-01 00:11:24,69.347,0.4257,29.481,1494.6
2026-01-01 00:11:25,69.281,0.5071,29.433,1465.6
2026-01-01 00:11:26,71.186,0.4122,28.973,1516.4
2026-01-01 00:11:27,72.248,0.488,28.8,1478.3
2026-01-01 00:11:28,69.312,0.5643,29.844,1529.9
2026-01-01 00:11:29,69.363,0.4045,29.526,1536.4
2026-01-01 00:11:30,70.471,0.436,30.886,1495.0
2026-01-01 00:11:31,69.631,0.4484,30.234,1508.8
2026-01-01 00:11:32,71.428,0.4968,30.212,1475.4
2026-01-01 00:11:33,66.622,0.4817,29.406,1512.5
2026-01-01 00:11:34,68.76,0.57,29.903,1490.0
2026-01-01 00:11:35,68.826,0.5477,30.289,1478.3
2026-01-01 00:11:36,66.519,0.5248,30.573,1494.2
2026-01-01 00:11:37,68.555,0.5073,29.925,1490.7
2026-01-01 00:11:38,68.627,0.5197,30.863,1493.5
2026-01-01 00:11:39,69.698,0.4569,30.006,1519.0
2026-01-01 00:11:40,71.669,0.5429,30.634,1484.3
2026-01-01 00:11:41,69.632,0.4444,29.608,1534.7
2026-01-01 00:11:42,68.454,0.5418,28.55,1473.5
2026-01-01 00:11:43,69.915,0.5593,30.215,1532.3
2026-01-01 00:11:44,71.574,0.5105,30.58,1479.7
2026-01-01 00:11:45,68.536,0.4912,30.46,1500.0
2026-01-01 00:11:46,68.634,0.52,30.338,1490.2
2026-01-01 00:11:47,70.838,0.3569,29.721,1493.1
2026-01-01 00:11:48,69.668,0.5151,29.355,1516.0
2026-01-01 00:11:49,70.971,0.4943,30.441,1530.0
2026-01-01 00:11:50,69.98,0.4975,30.341,1523.8
2026-01-01 00:11:51,71.052,0.5353,29.551,1491.9
2026-01-01 00:11:52,68.447,0.4963,30.888,1503.7
2026-01-01 00:11:53,69.982,0.443,29.294,1484.4
2026-01-01 00:11:54,69.684,0.4929,29.533,1480.2
2026-01-01 00:11:55,68.176,0.5034,31.309,1477.1
2026-01-01 00:11:56,67.655,0.5057,30.695,1491.2
2026-01-01 00:11:57,71.029,0.5081,29.714,1505.0
2026-01-01 00:11:58,69.474,0.552,30.23,1461.8
2026-01-01 00:11:59,68.467,0.4457,30.124,1499.1
2026-01-01 00:12:00,69.856,0.5088,27.804,1530.3
2026-01-01 00:12:01,71.692,0.5645,29.275,1522.4
2026-01-01 00:12:02,66.579,0.4133,29.959,1488.3
2026-01-01 00:12:03,67.755,0.509,29.715,1472.1
2026-01-01 00:12:04,68.616,0.4707,30.198,1509.2
2026-01-01 00:12:05,72.192,0.4815,30.904,1453.7
2026-01-01 00:12:06,70.424,0.4548,29.743,1522.2
2026-01-01 00:12:07,71.151,0.4915,29.154,1495.7
2026-01-01 00:12:08,68.29,0.5921,30.26,1536.6
2026-01-01 00:12:09,68.321,0.4368,29.739,1465.5
2026-01-01 00:12:10,70.672,0.4415,29.875,1518.4
2026-01-01 00:12:11,70.087,0.4349,29.767,1498.0
2026-01-01 00:12:12,70.823,0.5864,31.793,1493.4
2026-01-01 00:12:13,69.718,0.4769,28.207,1472.6
2026-01-01 00:12:14,87.249,0.9808,21.933,1511.9
2026-01-01 00:12:15,70.237,0.4799,29.997,1513.5
2026-01-01 00:12:16,71.167,0.4528,29.375,1535.7
2026-01-01 00:12:17,71.211,0.4882,30.72,1520.2
2026-01-01 00:12:18,67.57,0.6229,30.651,1488.1
2026-01-01 00:12:19,66.629,0.5696,29.962,1479.9
2026-01-01 00:12:20,71.503,0.4574,29.783,1472.6
2026-01-01 00:12:21,71.782,0.5324,29.91,1529.5
2026-01-01 00:12:22,68.469,0.4584,29.916,1484.4
2026-01-01 00:12:23,67.21,0.4112,29.937,1529.6
2026-01-01 00:12:24,70.149,0.551,29.85,1510.5
2026-01-01 00:12:25,71.396,0.558,30.202,1506.6
2026-01-01 00:12:26,72.696,0.5523,30.603,1493.9
2026-01-01 00:12:27,70.774,0.4765,29.016,1513.2
2026-01-01 00:12:28,69.442,0.4917,29.159,1499.7
2026-01-01 00:12:29,68.66,0.5375,28.601,1492.6
2026-01-01 00:12:30,70.017,0.5196,30.693,1513.9
2026-01-01 00:12:31,69.551,0.4803,30.2,1497.1
2026-01-01 00:12:32,68.477,0.419,30.404,1484.0
2026-01-01 00:12:33,73.073,0.5057,28.856,1512.0
2026-01-01 00:12:34,72.678,0.554,31.428,1498.7
2026-01-01 00:12:35,71.704,0.4401,29.513,1509.8
2026-01-01 00:12:36,68.619,0.5319,30.135,1490.9
2026-01-01 00:12:37,71.283,0.5166,30.684,1475.8
2026-01-01 00:12:38,70.959,0.5375,29.21,1534.7
2026-01-01 00:12:39,70.664,0.5436,29.563,1530.9
2026-01-01 00:12:40,71.874,0.4653,30.143,1517.7
2026-01-01 00:12:41,70.953,0.4192,32.286,1492.2
2026-01-01 00:12:42,71.11,0.4733,30.241,1494.0
2026-01-01 00:12:43,70.955,0.5445,31.285,1527.6
2026-01-01 00:12:44,70.511,0.4729,30.965,1492.9
2026-01-01 00:12:45,67.325,0.4653,30.294,1487.3
2026-01-01 00:12:46,70.125,0.4089,29.209,1537.4
2026-01-01 00:12:47,69.166,0.5876,30.848,1499.0
2026-01-01 00:12:48,68.08,0.5413,28.802,1535.4
2026-01-01 00:12:49,72.523,0.5385,31.281,1472.0
2026-01-01 00:12:50,72.593,0.5484,30.16,1510.4
2026-01-01 00:12:51,72.039,0.5288,27.88,1541.4
2026-01-01 00:12:52,70.383,0.4878,29.728,1500.6
2026-01-01 00:12:53,72.026,0.4918,30.523,1494.7
2026-01-01 00:12:54,70.018,0.4786,29.81,1476.6
2026-01-01 00:12:55,70.304,0.6317,30.572,1521.6
2026-01-01 00:12:56,68.36,0.5278,29.32,1484.6
2026-01-01 00:12:57,70.595,0.4768,28.955,1498.1
2026-01-01 00:12:58,70.091,0.5233,29.943,1475.3
2026-01-01 00:12:59,68.046,0.4495,30.025,1531.1
2026-01-01 00:13:00,69.923,0.5752,29.721,1523.1
2026-01-01 00:13:01,69.88,0.4669,30.982,1499.4
2026-01-01 00:13:02,72.696,0.5251,29.32,1476.9
2026-01-01 00:13:03,71.341,0.5533,30.251,1530.7
2026-01-01 00:13:04,70.017,0.5192,30.054,1492.7
2026-01-01 00:13:05,70.373,0.5047,28.755,1477.9
2026-01-01 00:13:06,70.066,0.5005,28.945,1464.8
2026-01-01 00:13:07,69.696,0.4972,30.01,1487.1
2026-01-01 00:13:08,68.376,0.4712,31.585,1470.9
2026-01-01 00:13:09,96.091,1.3171,21.111,1487.5
2026-01-01 00:13:10,68.881,0.574,28.619,1514.9
2026-01-01 00:13:11,68.125,0.4946,27.512,1492.5
2026-01-01 00:13:12,70.767,0.4607,30.586,1507.1
2026-01-01 00:13:13,70.587,0.4742,29.923,1485.5
2026-01-01 00:13:14,67.32,0.555,30.913,1501.3
2026-01-01 00:13:15,69.816,0.5338,29.295,1538.4
2026-01-01 00:13:16,71.494,0.528,30.28,1493.0
2026-01-01 00:13:17,71.589,0.4871,30.677,1507.7
2026-01-01 00:13:18,71.539,0.5287,29.642,1468.7
2026-01-01 00:13:19,70.058,0.4678,29.659,1530.4
2026-01-01 00:13:20,68.732,0.487,30.02,1490.5
2026-01-01 00:13:21,68.374,0.5485,30.434,1521.0
2026-01-01 00:13:22,70.517,0.5437,29.989,1497.5
2026-01-01 00:13:23,70.569,0.4509,30.779,1512.2
2026-01-01 00:13:24,71.931,0.4572,29.63,1513.4
2026-01-01 00:13:25,71.65,0.5054,28.937,1491.0
2026-01-01 00:13:26,69.802,0.5863,31.582,1521.8
2026-01-01 00:13:27,68.134,0.4042,29.516,1484.8
2026-01-01 00:13:28,69.521,0.5139,29.545,1515.6
2026-01-01 00:13:29,70.326,0.4312,29.947,1492.2
2026-01-01 00:13:30,69.697,0.4683,30.054,1507.0
2026-01-01 00:13:31,69.133,0.4818,29.691,1490.8
2026-01-01 00:13:32,70.379,0.479,29.986,1501.0
2026-01-01 00:13:33,69.244,0.4733,29.968,1478.5
2026-01-01 00:13:34,69.058,0.5004,30.14,1505.0
2026-01-01 00:13:35,70.467,0.4732,28.114,1500.9
2026-01-01 00:13:36,69.397,0.4269,31.505,1489.2
2026-01-01 00:13:37,70.366,0.539,29.882,1498.9
2026-01-01 00:13:38,70.41,0.5376,30.464,1502.7
2026-01-01 00:13:39,68.291,0.5422,28.898,1487.7
2026-01-01 00:13:40,69.278,0.423,29.623,1497.4
2026-01-01 00:13:41,72.157,0.5149,29.462,1479.9
2026-01-01 00:13:42,68.257,0.5338,31.176,1546.9
2026-01-01 00:13:43,66.825,0.4484,29.531,1521.2
2026-01-01 00:13:44,67.207,0.5005,30.606,1505.5
2026-01-01 00:13:45,70.044,0.4942,29.48,1523.4
2026-01-01 00:13:46,70.046,0.5921,29.638,1460.4
2026-01-01 00:13:47,69.824,0.5962,29.804,1448.8
2026-01-01 00:13:48,71.821,0.4168,31.027,1492.0
2026-01-01 00:13:49,65.991,0.6247,28.488,1472.4
2026-01-01 00:13:50,70.594,0.4542,28.947,1495.3
2026-01-01 00:13:51,72.342,0.549,28.442,1504.1
2026-01-01 00:13:52,68.308,0.5485,29.13,1518.4
2026-01-01 00:13:53,69.43,0.4502,29.351,1477.2
2026-01-01 00:13:54,68.871,0.5247,28.708,1508.0
2026-01-01 00:13:55,68.658,0.4946,29.413,1500.3
2026-01-01 00:13:56,69.511,0.5277,28.388,1507.0
2026-01-01 00:13:57,72.141,0.5115,29.186,1489.6
2026-01-01 00:13:58,72.756,0.5598,30.96,1527.7
2026-01-01 00:13:59,69.496,0.5038,30.323,1497.9
2026-01-01 00:14:00,72.858,0.4916,30.15,1535.5
2026-01-01 00:14:01,70.053,0.5548,29.198,1484.2
2026-01-01 00:14:02,72.631,0.529,28.771,1514.9
2026-01-01 00:14:03,69.86,0.5366,29.089,1498.8
2026-01-01 00:14:04,70.197,0.4668,29.965,1493.4
2026-01-01 00:14:05,70.548,0.4477,30.695,1512.6
2026-01-01 00:14:06,74.768,0.4716,30.722,1494.0
2026-01-01 00:14:07,71.277,0.469,30.504,1446.8
2026-01-01 00:14:08,68.939,0.5393,29.41,1438.7
2026-01-01 00:14:09,71.453,0.5488,30.02,1525.4
2026-01-01 00:14:10,69.457,0.4922,29.743,1524.6
2026-01-01 00:14:11,69.265,0.5715,29.839,1537.7
2026-01-01 00:14:12,71.363,0.5684,31.63,1499.6
2026-01-01 00:14:13,85.704,1.3717,22.628,1474.1
2026-01-01 00:14:14,70.418,0.4589,29.812,1491.6
2026-01-01 00:14:15,70.021,0.5788,30.969,1500.2
2026-01-01 00:14:16,70.505,0.4969,28.827,1479.9
2026-01-01 00:14:17,70.637,0.5063,29.485,1533.0
2026-01-01 00:14:18,67.095,0.483,29.577,1544.8
2026-01-01 00:14:19,71.0,0.4555,29.821,1509.6
2026-01-01 00:14:20,68.527,0.4266,28.723,1499.8
2026-01-01 00:14:21,67.837,0.5316,30.476,1474.1
2026-01-01 00:14:22,69.912,0.4608,30.533,1530.9
2026-01-01 00:14:23,70.126,0.653,30.407,1501.5
2026-01-01 00:14:24,68.96,0.4457,29.304,1494.2
2026-01-01 00:14:25,71.247,0.4371,30.069,1509.6
2026-01-01 00:14:26,67.987,0.5255,29.28,1488.3
2026-01-01 00:14:27,69.39,0.5765,29.734,1502.9
2026-01-01 00:14:28,69.123,0.5032,31.723,1471.2
2026-01-01 00:14:29,69.93,0.5286,30.077,1521.7
2026-01-01 00:14:30,70.418,0.4078,29.05,1497.9
2026-01-01 00:14:31,68.488,0.4661,30.144,1523.2
2026-01-01 00:14:32,71.086,0.4463,28.919,1496.0
2026-01-01 00:14:33,70.095,0.4052,29.041,1497.3
2026-01-01 00:14:34,67.162,0.5058,29.167,1475.8
2026-01-01 00:14:35,67.062,0.3879,29.645,1515.2
2026-01-01 00:14:36,69.982,0.4339,30.75,1482.5
2026-01-01 00:14:37,69.669,0.4731,30.463,1490.3
2026-01-01 00:14:38,69.845,0.4584,30.418,1500.0
2026-01-01 00:14:39,69.958,0.5198,29.121,1502.4
2026-01-01 00:14:40,70.338,0.5153,29.567,1465.9
2026-01-01 00:14:41,96.436,1.424,23.593,1495.4
2026-01-01 00:14:42,68.333,0.5376,29.497,1515.9
2026-01-01 00:14:43,68.242,0.557,29.777,1492.4
2026-01-01 00:14:44,68.36,0.4999,30.353,1495.5
2026-01-01 00:14:45,70.433,0.5152,29.721,1503.2
2026-01-01 00:14:46,71.867,0.5256,30.181,1497.5
2026-01-01 00:14:47,69.353,0.5071,31.274,1479.4
2026-01-01 00:14:48,66.247,0.4801,29.863,1499.3
2026-01-01 00:14:49,67.444,0.4834,30.943,1519.9
2026-01-01 00:14:50,68.75,0.4591,30.447,1479.0
2026-01-01 00:14:51,69.163,0.5211,28.826,1492.5
2026-01-01 00:14:52,69.387,0.4953,29.118,1472.4
2026-01-01 00:14:53,70.058,0.4668,29.333,1518.8
2026-01-01 00:14:54,69.532,0.4669,29.316,1498.2
2026-01-01 00:14:55,71.574,0.4395,29.928,1483.0
2026-01-01 00:14:56,68.986,0.5489,30.492,1501.8
2026-01-01 00:14:57,68.707,0.5039,31.004,1475.9
2026-01-01 00:14:58,70.718,0.4569,30.247,1479.3
2026-01-01 00:14:59,91.479,1.9077,22.709,1470.8
2026-01-01 00:15:00,70.585,0.472,28.334,1478.7
2026-01-01 00:15:01,70.154,0.4297,30.056,1527.1
2026-01-01 00:15:02,69.779,0.5511,30.021,1485.3
